4 NN, ShapeletSim, 0.5277777777777778
5 NN, ShapeletSim, 0.5444444444444444
6 NN, ShapeletSim, 0.5222222222222223
7 NN, ShapeletSim, 0.5166666666666667
8 NN, ShapeletSim, 0.5166666666666667
9 NN, ShapeletSim, 0.5111111111111111
1 NN, ShapesAll, 0.7516666666666667
3 NN, ShapesAll, 0.7333333333333333
4 NN, ShapesAll, 0.7133333333333334
5 NN, ShapesAll, 0.6916666666666667
6 NN, ShapesAll, 0.6633333333333333
7 NN, ShapesAll, 0.6416666666666667
8 NN, ShapesAll, 0.6366666666666667
9 NN, ShapesAll, 0.6266666666666667
1 NN, SmallKitchenAppliances, 0.3413333333333333
3 NN, SmallKitchenAppliances, 0.34933333333333333
4 NN, SmallKitchenAppliances, 0.3626666666666667
5 NN, SmallKitchenAppliances, 0.344
6 NN, SmallKitchenAppliances, 0.3546666666666667
7 NN, SmallKitchenAppliances, 0.36
8 NN, SmallKitchenAppliances, 0.36
9 NN, SmallKitchenAppliances, 0.3546666666666667
1 NN, SonyAIBORobotSurface1, 0.6955074875207987
3 NN, SonyAIBORobotSurface1, 0.5740432612312812
4 NN, SonyAIBORobotSurface1, 0.6006655574043261
5 NN, SonyAIBORobotSurface1, 0.46921797004991683
6 NN, SonyAIBORobotSurface1, 0.4875207986688852
7 NN, SonyAIBORobotSurface1, 0.43926788685524126
8 NN, SonyAIBORobotSurface1, 0.4425956738768719
9 NN, SonyAIBORobotSurface1, 0.43094841930116473
1 NN, SonyAIBORobotSurface2, 0.8593913955928646
3 NN, SonyAIBORobotSurface2, 0.7985309548793285
4 NN, SonyAIBORobotSurface2, 0.7974816369359916
5 NN, SonyAIBORobotSurface2, 0.7712486883525709
6 NN, SonyAIBORobotSurface2, 0.7743966421825813
7 NN, SonyAIBORobotSurface2, 0.7565582371458552
8 NN, SonyAIBORobotSurface2, 0.7607555089192025
9 NN, SonyAIBORobotSurface2, 0.7460650577124869
1 NN, StarLightCurves, 0.8488343856240894
3 NN, StarLightCurves, 0.8482272948033026
4 NN, StarLightCurves, 0.8501699854298203
5 NN, StarLightCurves, 0.8450704225352113
6 NN, StarLightCurves, 0.8493200582807188
7 NN, StarLightCurves, 0.8442204953861098
8 NN, StarLightCurves, 0.8471345313258863
9 NN, StarLightCurves, 0.8428848955803788
1 NN, Strawberry, 0.9459459459459459
3 NN, Strawberry, 0.9243243243243243
4 NN, Strawberry, 0.9324324324324325
5 NN, Strawberry, 0.9216216216216216
6 NN, Strawberry, 0.9135135135135135
7 NN, Strawberry, 0.9135135135135135
8 NN, Strawberry, 0.918918918918919
9 NN, Strawberry, 0.9108108108108108
1 NN, SwedishLeaf, 0.7888
3 NN, SwedishLeaf, 0.7456
4 NN, SwedishLeaf, 0.7376
5 NN, SwedishLeaf, 0.7312
6 NN, SwedishLeaf, 0.7168
7 NN, SwedishLeaf, 0.712
8 NN, SwedishLeaf, 0.712
9 NN, SwedishLeaf, 0.696
1 NN, Symbols, 0.8994974874371859
3 NN, Symbols, 0.8562814070351759
4 NN, Symbols, 0.8613065326633166
5 NN, Symbols, 0.807035175879397
6 NN, Symbols, 0.7638190954773869
7 NN, Symbols, 0.6261306532663317
8 NN, Symbols, 0.5226130653266332
9 NN, Symbols, 0.3507537688442211
1 NN, SyntheticControl, 0.88
3 NN, SyntheticControl, 0.89
4 NN, SyntheticControl, 0.8866666666666667
5 NN, SyntheticControl, 0.86
6 NN, SyntheticControl, 0.88
7 NN, SyntheticControl, 0.87
8 NN, SyntheticControl, 0.8833333333333333
9 NN, SyntheticControl, 0.86
1 NN, ToeSegmentation1, 0.6798245614035088
3 NN, ToeSegmentation1, 0.6052631578947368
4 NN, ToeSegmentation1, 0.6578947368421053
5 NN, ToeSegmentation1, 0.6140350877192983
6 NN, ToeSegmentation1, 0.6622807017543859
7 NN, ToeSegmentation1, 0.6052631578947368
8 NN, ToeSegmentation1, 0.6359649122807017
9 NN, ToeSegmentation1, 0.5921052631578947
1 NN, ToeSegmentation2, 0.8076923076923077
3 NN, ToeSegmentation2, 0.823076923076923
4 NN, ToeSegmentation2, 0.8384615384615385
5 NN, ToeSegmentation2, 0.8461538461538461
6 NN, ToeSegmentation2, 0.8461538461538461
7 NN, ToeSegmentation2, 0.7923076923076923
8 NN, ToeSegmentation2, 0.8076923076923077
9 NN, ToeSegmentation2, 0.7
1 NN, Trace, 0.76
3 NN, Trace, 0.65
4 NN, Trace, 0.67
5 NN, Trace, 0.54
6 NN, Trace, 0.61
7 NN, Trace, 0.52
8 NN, Trace, 0.53
9 NN, Trace, 0.44
1 NN, TwoLeadECG, 0.7471466198419666
3 NN, TwoLeadECG, 0.6347673397717296
4 NN, TwoLeadECG, 0.6470588235294118
5 NN, TwoLeadECG, 0.597892888498683
6 NN, TwoLeadECG, 0.6022827041264267
7 NN, TwoLeadECG, 0.582089552238806
8 NN, TwoLeadECG, 0.5794556628621598
9 NN, TwoLeadECG, 0.5671641791044776
1 NN, TwoPatterns, 0.90675
3 NN, TwoPatterns, 0.87925
4 NN, TwoPatterns, 0.876
5 NN, TwoPatterns, 0.849
6 NN, TwoPatterns, 0.84875
7 NN, TwoPatterns, 0.8255
8 NN, TwoPatterns, 0.81925
9 NN, TwoPatterns, 0.796
1 NN, UWaveGestureLibraryX, 0.739251814628699
3 NN, UWaveGestureLibraryX, 0.7417643774427694
4 NN, UWaveGestureLibraryX, 0.7414852037967616
5 NN, UWaveGestureLibraryX, 0.739251814628699
6 NN, UWaveGestureLibraryX, 0.7361809045226131
7 NN, UWaveGestureLibraryX, 0.7356225572305974
8 NN, UWaveGestureLibraryX, 0.7367392518146287
9 NN, UWaveGestureLibraryX, 0.7336683417085427
1 NN, UWaveGestureLibraryY, 0.661641541038526
3 NN, UWaveGestureLibraryY, 0.6697375767727527
4 NN, UWaveGestureLibraryY, 0.678391959798995
5 NN, UWaveGestureLibraryY, 0.6742043551088778
6 NN, UWaveGestureLibraryY, 0.6716917922948074
7 NN, UWaveGestureLibraryY, 0.6666666666666666
8 NN, UWaveGestureLibraryY, 0.6694584031267449
9 NN, UWaveGestureLibraryY, 0.663037409268565
1 NN, UWaveGestureLibraryZ, 0.6496370742601898
3 NN, UWaveGestureLibraryZ, 0.6560580681183696
4 NN, UWaveGestureLibraryZ, 0.65857063093244
5 NN, UWaveGestureLibraryZ, 0.661641541038526
6 NN, UWaveGestureLibraryZ, 0.6633165829145728
7 NN, UWaveGestureLibraryZ, 0.6577331099944165
8 NN, UWaveGestureLibraryZ, 0.6535455053042992
